CRN,AXLE_CNT,CARGO_BD_TYPE,CARRIER_ADDR_1,CARRIER_ADDR_2,CARRIER_ADDR_CITY,CARRIER_ADDR_STATE,CARRIER_ADDR_ZIP,CARRIER_NM,CARRIER_TEL,GVWR,HAZMAT_CD1,HAZMAT_CD2,HAZMAT_CD3,HAZMAT_CD4,HAZMAT_IND,HAZMAT_REL_IND1,HAZMAT_REL_IND2,HAZMAT_REL_IND3,HAZMAT_REL_IND4,ICC_NUM,OSIZE_LOAD_IND,PUC_NUM,UNIT_NUM,USDOT_NUM,VEH_CONFIG_CD
2012071290,99.0,1,"1034 BETHLEHEM PIKE,P O",,MONTGOMERYVLE,PA,18936,DEL VAL LEASING CO INC,9999999999.0,25999.0,,,,,N,,,,,,N,,3,,5
2012072459,99.0,1,19 LUKENS DR,,NEW CASTLE,DE,19720,PNC EQUIPMENT FINANCE LLC,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,5
2012078490,99.0,7,2457 MORRIS ST,,PHILADELPHIA,PA,19145,JOSEPH GIGLIOTTI,9999999999.0,58000.0,,,,,N,,,,,,N,,2,99999999,9
2012080830,6.0,1,445 W NORTH BEND RD,,CINCINNATI,OH,45216,RRR EXPRESS LLC,9999999999.0,80000.0,,,,,N,,,,,,N,,2,,8
2012083354,99.0,8,1331 E WYOMING AVE,,PHILADELPHIA,PA,19124,CANCER TREATMENT CTRS OF AMERICA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,10
2012083394,99.0,1,3495 SANGAMON AVE,,SPRINGFIELD,IL,99999,COCA COLA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,5
2012085900,99.0,9,15880 N GREENWAY HAYDEN,,SCOTTSDALE,AZ,85260,H LEASING CO LLC,9999999999.0,,,,,,N,,,,,,N,,1,99999999,99
2012088085,99.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2012093489,2.0,3,P.O. BOX 488,,MICKELTON,NJ,08056,ATLAS FLASHER & SUPPLY CO.,8564233333.0,25500.0,,,,,N,,,,,,N,,2,01041480,3
2012095542,,9,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,,,,,,,,,,,,,,1,,99
2012098660,5.0,2,1713 N MAIN RD PO BOX 1,,VINELAND,NJ,08360,PENCO LEASING LLC,8566911142.0,80000.0,,,,,N,,,,,,N,,1,00156123,6
2012104135,99.0,8,UNK,,UNK,NJ,99999,NJ TRANSIT,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2012104267,99.0,1,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,8
2012104279,2.0,8,3740 E THOMPSON ST,,PHILADELPHIA,PA,19137,ATLANTIC EXPRESS,2155375405.0,999999.0,,,,,N,,,,,,N,,2,,11
2012109675,,9,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,,,,,,,,,,,,,,1,,99
2012113554,5.0,1,7135 CENTENNIAL PLACE N,,NASHVILLE,TN,37209,WESTERN EXPRESS,8439260888.0,80000.0,,,,,N,,,,,,N,,2,00511412,8
2012116470,2.0,1,137 S. DUPONT HWY.,,NEW CASTLE,DE,19720,LEONS GARDEN WORLD INC,3025211357.0,26000.0,,,,,N,,,,,,N,,1,01056378,3
2012116868,5.0,3,1922 RIVER ROAD,,BURLINGTON,NJ,08016,AMF HOLDINGS LLC,2157501100.0,39000.0,,,,,N,,,,,,N,,1,00113529,8
2012117217,,9,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,,,,,,,,,,,,,,1,,99
2012117367,99.0,8,"1234 MARKET ST,14TH FL",,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,2,99999999,11
2012120154,,9,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,,,,,,,,,,,,,,1,,99
2012120154,,9,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,,,,,,,,,,,,,,2,,99
2012120427,5.0,1,PO BOX 28,,MT SIDNEY,VA,24467,CROSBY TRUCKING SERVICES INC,5402349268.0,8000.0,,,,,N,,,,,,N,,1,00032052,6
2012122405,99.0,8,"1234 MARKET STREET,14TH",,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,2,99999999,11
2012125566,2.0,8,1234 MARKET ST,,PHILADELPHIA,PA,99999,SEPTA,2155807800.0,999999.0,,,,,N,,,,,,N,,1,,11
2012126894,3.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,8565807800.0,42540.0,,,,,N,,,,,,N,,1,00010206,11
2012129065,99.0,8,1234 MARKET ST 14TH FL,,PHILA,PA,19107,SEPTA,2155807604.0,,,,,,,,,,,,N,,2,,11
2013003952,99.0,1,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,29000.0,,,,,N,,,,,,N,,3,,5
2013006743,2.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,1,,11
2013007276,99.0,8,MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2013007305,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2013009119,5.0,1,1901 S 2ND AVENUE PO BO,,SHELDON,IA,51201,VAN WYK INC.,7173488818.0,80000.0,,,,,N,,,,,,N,,2,00069971,6
2012011825,3.0,2,315 CRESTVIEW AVE,,BLENHEIM,NJ,08012,MARK TRANS INC,2154318036.0,80000.0,,,,,N,,,,,,N,,2,01034073,6
2012012674,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,999999999,N,,1,99999999,11
2012014820,3.0,3,650 WESTTOWN ROAD,,WEST CHESTER,PA,19381,PYL TRANSPORT SERVICE INC,6106965800.0,80000.0,,,,,N,,,,,,N,,1,00512524,6
2012015029,5.0,2,2000 BENNETT ROAD,,PHILADELPHIA,PA,19116,L AND M WAREHOUSE AND TRANSPORT,2152521162.0,80000.0,,,,,N,,,,,000445001,N,,2,01071851,6
2012015441,99.0,2,UNKNOWN,,UNKNOWN,ZZ,99999,RYDER,9999999999.0,999999.0,,,,,,,,,,999999999,N,,1,99999999,4
2012020606,99.0,8,110 GREENHILL RD,,WEST CHESTER,PA,19380,SAFETY KLEEN SYSTEMS INC,9999999999.0,999999.0,,,,,,,,,,999999999,N,,2,99999999,11
2012026240,99.0,8,"1234 MARKET ST,14TH FL",,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2012028476,99.0,1,190 BLACK HORSE RD,,PARADISE,PA,17562,CJS AUTOMOTIVE,9999999999.0,26000.0,,,,,N,,,,,,N,,1,,5
2012031598,4.0,4,615 GERSHALL AVE,,PITTSGROVE,NJ,08318,J SPINELLI & SONS INC,8566913133.0,73280.0,,,,,N,,,,,,N,,1,00608888,9
2012032538,99.0,1,PO BOX 21508,,PHOENIX,AZ,850361508,UHAUL,9999999999.0,20000.0,,,,,N,,,,,,N,,1,,3
2012036889,99.0,8,2500 WHEATSHEAF LANE,,PHILADELPHIA,PA,19137,DURHAM SCHOOL SERVICES LP,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2012036893,99.0,1,242 E HUNTING PARK AVE,,PHILADELPHIA,PA,19124,R & M WELDING SUPPLY CO DBA PE,9999999999.0,32900.0,,,,,N,,,,,,N,,3,,5
2012037003,99.0,1,1826 AFTON ST,,PHILA,PA,19111,T & W TRADING LLC,9999999999.0,19500.0,,,,,N,,,,,,N,,1,,5
2012037228,2.0,3,2250 SHERMAN AVENUE SUI,,PENNSAUKEN,NJ,08110,DR COPPER LLC,8566933105.0,25999.0,,,,,N,,,,,,N,,1,01718570,3
2012041543,2.0,8,5600 CITY AVE,,PHILADELPHIA,PA,19131,ST JOSEPHS UNIVERSITY,6106601111.0,31800.0,,,,,N,,,,,,N,,2,,11
2012041668,99.0,1,2727 N CENTRAL AVE,,PHOENIX,AZ,850041155,UHAUL TITLING LLC,8005280355.0,14050.0,,,,,N,,,,,,N,,1,,5
2012041684,99.0,1,4518 STATE ROUTE 49,,HARRISON VLY,PA,16927,JAY MCCONNELL DBA LIBERTY SEAM,9999999999.0,15000.0,,,,,N,,,,,,N,,1,,5
2012046685,2.0,8,3740 E THOMPSON ST,,PHILA,PA,19137,ATLANTIC EXPRESS OF PENNSYLVANIA,2155375405.0,29800.0,,,,,N,,,,,,N,,1,01246812,11
2012048073,99.0,9,515 HAGEY RD,,SOUDERTON,PA,18964,GUIDEMARK INC,9999999999.0,66000.0,,,,,N,,,,,,N,,2,,5
2012049521,99.0,1,825 E STATE ST,,CAMDEN,NJ,08105,RIVER ROAD TRUCKING LLC,8567570177.0,80000.0,,,,,N,,,,,,N,,1,01871887,8
2012049617,5.0,1,3650 EAGLE ST,P.O. BOX 180,STEVENSVILLE,ON,L0S1S0,ZAVCOR TRUCKING UNLIMITED,9053823444.0,40000.0,,,,,N,,,,,,N,,2,00396451,8
2012049749,2.0,8,1234 MARKET ST 54TH ST,14TH FL,PHILADELPHIA,PA,19107,SEPTA,2155807800.0,24000.0,,,,,N,,,,,,N,,1,,11
2012051164,5.0,1,1200- NEWARK TPF,,KEARNY,JA,07032,DMS EXPRESS INC,0.0,80000.0,,,,,N,,,,,,N,,1,00564889,8
2012051713,99.0,1,2 PNC PLZ,,PITTSBURGH,PA,15222,PNC EQUIPMENT FINANCIAL LLC,9999999999.0,25500.0,,,,,N,,,,,,N,,2,,5
2012063897,99.0,9,1404 ELMWOOD AVE,,SHARON HILL,PA,19079,HOLL ROM COMPANY INC,9999999999.0,26000.0,,,,,N,,,,,,N,,2,,5
2012066453,99.0,8,734 SCHUYLKILL AVE,,PHILADELPHIA,PA,19146,SCHOOL DISTRICT OF PHILADELPHI,9999999999.0,,,,,,N,,,,,,N,,2,99999999,11
2012066540,99.0,9,1445 N 32ND ST,,PHILADELPHIA,PA,19121,ADVANCE TRANSPORTATION COMPANY,9999999999.0,,,,,,N,,,,,,N,,1,99999999,99
2012070784,5.0,1,P O BOX 5224,,MARTINSVILLE,VA,24115,WARREN TRUCKING,2769563181.0,80000.0,,,,,N,,,,,,N,,1,00084383,8
2012073518,99.0,9,4625 INDUSTRIAL RD,,FORTE WAYNE,IN,46825,BUCHANIN HAUL & RIGGING INC,9999999999.0,,,,,,N,,,,,,N,,1,99999999,99
2012078612,99.0,9,14949 ST. RT 28W,,ALEXANDRIA,IN,46001,R L TRANSFER INC,9999999999.0,,,,,,N,,,,,,N,,1,99999999,8
2012080825,99.0,9,1711 DESIRE AVE,,FSTRVL TRVOSE,PA,19053,RICCI TRANSPORT & RECOVERY INC,9999999999.0,25500.0,,,,,N,,,,,,N,,2,99999999,99
2012083401,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2012085107,2.0,8,3740 E THOMPSON ST,,PHILADELP[HIA,PA,19137,ATLANTIC EXPRESS OF PA INC,2155375405.0,27960.0,,,,,N,,,,,,N,,1,01246812,11
2012085738,99.0,1,"200 HANSEN ACCESS RD,UN",,KING OF PRUSSA,PA,19406,RYDER TRUCK RENTAL LT,9999999999.0,,,,,,N,,,,,,N,,1,99999999,9
2012093633,3.0,9,640 MEETINGHOUSE RD,,HARLEYSVILLE,PA,19438,SILVER SPRINGS FARM,2152564321.0,80000.0,,,,,N,,,,,,N,,1,00329629,8
2012095593,99.0,9,UNKNOWN,,STAFFORD,VA,22555,HILLDRUP,9999999999.0,,,,,,N,,,,,,N,,2,,99
2012098649,5.0,1,5755 GRANGER ROAD,,INDEPENDENCE,OH,44131,TOTAL TRANSPORTATION TRUCKING IN,2163986090.0,80000.0,,,,,N,,,,,,N,,1,00207908,8
2012098649,5.0,1,370 DAVIDS DRIVE,,WILMINGTON,OH,45177,SEWELL MOTOR EXPRESS,9373823847.0,80000.0,,,,,N,,,,,,N,,2,00258149,8
2012102836,4.0,7,2648 W 50TH STREET,,CHICAGO,IL,60632,L U TRANSPORT INC,7734766601.0,26000.0,,,,,N,,,,,,N,,1,00542189,8
2012110945,3.0,2,16 CHIPPENHAM DR,,VOORHEES,NJ,08043,MARK MEDINA,6094136385.0,80000.0,,,,,N,,,,,,N,,2,00029265,9
2012111794,99.0,9,"100 S BROAD ST,3RD FL",,PHILA,PA,19110,CITY OF PHILADELPHIA,9999999999.0,21605.0,,,,,N,,,,,,N,,2,,5
2012114367,,9,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,,,,,,,,,,,,,,2,,99
2012114500,5.0,1,5755 GRANGER ROAD,,INDEPENDENCE,OH,44131,TOTAL TRANSPORTATION TRUCKING IN,2163986090.0,80000.0,,,,,N,,,,,,N,,3,00207908,8
2012119476,5.0,2,10 INDUSTRIAL WAY,,LESTER,PA,19029,SUNOCO INC R & M,4437520466.0,80000.0,3.0,,,,Y,1.0,,,,,N,,1,00010328,8
2012122209,3.0,0,1861TERRY DR,,JOLIET,IL,60435,QUALITY CARRIERS,8775697520.0,80000.0,,,,,N,,,,,,N,,1,00076600,8
2012125095,99.0,9,UNKNOWN,,UNKNOWN,ZZ,999999,UNKNOWN,9999999999.0,999999.0,,,,,N,,,,,,N,,2,00999999,99
2012128185,99.0,9,UNKNOWN,,UNKNOWN,ZZ,99999,THE GUARDIAN,9999999999.0,,,,,,N,,,,,00UNKNOWN,U,UNKNOWN,1,0UNKNOWN,99
2013004000,,9,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,,,,,,,,,,,,,,2,,99
2013004014,99.0,8,"1234 MARKET ST,14TH FL",,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,1,,11
2013004418,99.0,9,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,99
2013006654,2.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,1,,11
2013006675,3.0,8,ONE PENN PLAZA,,NEWARK,NJ,07105,NJ TRANSIT CORP,9999999999.0,,,,,,N,,,,,,N,,1,,11
2013006752,99.0,1,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,,,,,,N,,,,,,N,,1,99999999,8
2012010600,5.0,7,84 FOUNDRY ST,,NEWARK,NJ,07105,GLADIATORS TRUCKING CORP,8005329632.0,80000.0,,,,,N,,,,,,N,,1,00912406,6
2012012681,99.0,9,649 WHITEHEAD RD,,LAWRENCEVILLE,NJ,08648,CINTAS CORPORATION,9999999999.0,,,,,,N,,,,,999999999,N,,2,99999999,99
2012015442,99.0,1,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,999999.0,,,,,,,,,,,N,,1,99999999,2
2012015442,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,,,,,,999999999,,,2,99999999,11
2012020364,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,,,,,,999999999,N,,1,99999999,11
2012020933,2.0,8,2747 SALMON ST,,PHILADELPHIA,PA,19134,LEAHY TRANSPORTATION INC,2154263751.0,29800.0,,,,,N,,,,,999999999,N,,3,99999999,11
2012032525,99.0,8,UNKNOWN,,PHILADELPHIA,PA,99999,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2012032542,99.0,8,4143 N 8TH STREET,,PHILA,PA,19140,DEPENDABILITY COMPANY,2155355061.0,999999.0,,,,,N,,,,,,N,A-06411324,1,01734644,11
2012032638,99.0,8,UNKNOWN,,PHILADELPHIA,PA,99999,UNKNOWN,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2012032722,99.0,8,734 SCHUYLKILL AVE,,PHILADELPHIA,PA,19132,SCHOOL DISTRICT OF PHILADELPHIA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2012036840,99.0,8,"1234 MARKET ST,14TH FL",,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2012041487,99.0,9,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,99
2012041498,99.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2012042575,99.0,8,"1234 MARKET ST,14TH FL",,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2012044003,7.0,3,2700 VETERANS HIGHWAY,,BRISTOL,PA,19007,ROB'S AUTOMOTIVE AND COLLISION S,2158260250.0,147000.0,,,,,N,,,,,,Y,,1,00682761,8
2012047234,2.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,SOUTHEASTERN PENNSYLVANIA TRANSP,2155805301.0,44000.0,,,,,N,,,,,,N,,2,,11
2012048089,99.0,1,5024 HOMESTEAD ST,,PHILADELPHIA,PA,19135,A&S DELIVERY INC,9999999999.0,25500.0,,,,,N,,,,,,N,,1,,5
2012048089,99.0,8,3740 E THOMPSON ST,,PHILADELPHIA,PA,19137,ATLANTIC EXPRESS PA INC,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2012049252,99.0,0,PO BOX 280958,,NASHVILLE,TN,372180000,WESTERN EXPRESS INC,9999999999.0,80000.0,,,,,N,,,,,,N,,1,00511412,7
2012050204,99.0,8,3740 EAST THOMPSON ST,,PHILADELPHIA,PA,19137,ATLANTIC EXPRESS OF PA INC,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2012052830,8.0,1,1000 FEDEX DRIVE,,CORAOPOLIS,PA,15108,FEDEX GROUND PACKAGE SYSTEM INC.,2675167335.0,80000.0,,,,,N,,,,,,N,,1,00265752,8
2012056715,99.0,8,"1234 MARKET ST,14TH FL",,PHILADELPHIA,ZZ,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2012060656,99.0,9,7074 CLOVER LN,,UPPER DARBY,PA,19082,SHANEITA J GOODE DBA GOOD TOWING,9999999999.0,17500.0,,,,,N,,,,,,N,,1,,5
2012063884,3.0,8,379 LEWIS RD,,SPRINGFIELD,PA,19064,FUJIAN TOURISM COMPANY,2156272666.0,507000.0,,,,,N,,,,,,N,,2,01858916,11
2012066530,99.0,8,"1234 MARKET STREET,14TH",,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,2,99999999,11
2012068195,5.0,1,14507 FRONTIER RD,,OMAHA,NE,68138,WERNER ENTERPRISES INC,4102068230.0,80000.0,,,,,N,,,,,,N,,2,00053467,6
2012070299,5.0,3,397 WATERWAY ROAD,,OXFORD,PA,19363,TIPTON TRUCKING COMPANY,3029810161.0,80000.0,,,,,N,,,,,,N,,3,00282773,8
2012075994,99.0,9,3101 MARKET ST,,PHILADELPHIA,PA,99999,PHILA PARKING AUTHORITY,9999999999.0,18750.0,,,,,N,,,,,,N,,2,,99
2012076158,2.0,3,7167 GLENLOCH ST,,PHILADELPHIA,PA,19135,LIBERTY EXPRESS,2673463685.0,17000.0,,,,,N,,,,,,N,,1,02116653,3
2012078195,99.0,3,3200 561ST ST,,PHILADELPHIA,PA,19153,PHILA TOWING&TRANSPORT,2157247000.0,25500.0,,,,,N,,,,,,N,,1,01174620,3
2012083270,99.0,4,630 S RIDLEY CREEK RD,,MEDIA,PA,19063,D SABATELLI,6105666840.0,73280.0,,,,,N,,,,,,N,,1,,4
2012083802,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2012083815,99.0,1,"200 HANSEN ACCESS ROAD,",,KING OF PRUSSIA,PA,19406,RYDER TRUCK RENTAL LT,9999999999.0,,,,,,N,,,,,,N,,1,99999999,9
2012088530,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2012089761,5.0,1,1334 RUTHERFORD RD,,GREENVILLE,SC,29609,S&S TRANSPORT SERVICES LLC,8642309843.0,80000.0,,,,,N,,,,,,N,,2,01805644,8
2012095082,5.0,9,50415 HERBERT ST.,,GRANGER,IN,46530,UFP TRANSPORTATION INC.,7709642278.0,99999.0,,,,,,,,,,,N,,1,00107990,99
2012098289,99.0,9,PO BOX 30000,,WILMINGTON,DE,19805,FLOORING SOLUTIONS INC & SOUTHSI,3029831223.0,,,,,,,,,,,,U,,1,,99
2012099003,99.0,1,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,8
2012099035,2.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,2155803101.0,999999.0,,,,,N,,,,,,N,,1,,11
2012099355,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2012101046,99.0,1,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,8
2012109784,99.0,8,UNKNOWN,,UNKNOWN,ZZ,99999,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,,,1,,11
2012111688,,9,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,,,,,,,,,,,,,,1,,99
2012114383,2.0,9,6821 NORWITCH DR,,PHILA,PA,19153,ALL CITY TRANSPORTATION INC,2159422800.0,,,,,,N,,,,,,N,,2,,98
2012114501,2.0,3,200 W FRANK PIPP DRIVE,,IRON MOUNTAIN,MI,49801-1419,MJ ELECTRIC LLC,9067748000.0,24000.0,,,,,N,,,,,,N,,2,00114501,3
2012120093,99.0,9,801 S29ST,,HARRISBURG,PA,17111,VERIZON,9999999999.0,,,,,,N,,,,,,U,,1,,99
2012120541,99.0,8,1234 MARKET ST,,PHILA,PA,19107,SEPTA,2155807800.0,,,,,,N,,,,,,N,,2,,11
2012122376,,9,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,,,,,,,,,,,,,,3,,99
2012124456,2.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,2155807947.0,44000.0,,,,,N,,,,,,N,,1,00010206,11
2012124456,2.0,3,7303 RIVER RD,,PENNSAUKEN,NJ,08110,AIRPOWER INTERNATIONAL INC,8566631711.0,18000.0,,,,,N,,,,,,N,,2,02352874,3
2012125500,99.0,8,1234 MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2012125512,99.0,8,1234 MARKET 14FLOOR,,PHILA,PA,19107,SEPTA BUS 8468,2155806407.0,42530.0,,,,,N,,,,,,N,,2,,11
2013003958,99.0,8,MARKET,,PHILA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2013006710,99.0,9,4501 N 6TH ST,,PHILADELPHIA,PA,19140,PAYLOAD DISPOSAL INC,9999999999.0,54800.0,,,,,,,,,,,N,,1,99999999,9
2013006741,99.0,8,"1234 MARKET ST, 14TH FL",,PHILADELPHIA,PA,19107,SEPTA,2157439700.0,,,,,,N,,,,,,N,,1,,11
2013006810,99.0,8,2500 WHEATSHEAF LANE,,PHILADELPHIA,PA,19137,DURHAM SCHOOL SERVICES LP,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2013006919,99.0,8,"1234 MARKET STREET,14TH",,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,2,,11
2013007298,2.0,8,1234 MARKET ST,,PHILADELPHIA,PA,99999,SOUTH WESTERN PA TRANSIT AUTHORI,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2012007108,2.0,8,1234 MARKET ST,,PHILA,PA,19107,SOUTHERN PENNSYLVANIA TRANSPORT,2150000000.0,37920.0,,,,,N,,,,,,N,,1,00000000,11
2012015391,99.0,3,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,999999.0,,,,,,,,,,999999999,N,,2,99999999,2
2012017935,4.0,3,1776 CHESTER PIKE,,CRUM LYNN,PA,19022,FIZZANO BROS CONCRETE INC,6103426392.0,999999.0,,,,,N,,,,,999999999,U,,1,99999999,4
2012020343,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,2155807800.0,999999.0,,,,,,,,,,999999999,N,,2,99999999,11
2012020482,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,,,,,,999999999,N,,1,99999999,11
2012020513,99.0,9,3913 GERMANTOWN AVE,,PHILADELPHIA,PA,19140,JOSEPHS AUTO BODY,9999999999.0,999999.0,,,,,,,,,,999999999,N,,2,99999999,5
2012028798,3.0,1,1440 BRIDGEWATER RD,,BENSALEM,OA,19020,TRISTATE CONTAINER CORP,2679942647.0,21000.0,,,,,N,,,,,,N,,1,00327574,6
2012032567,99.0,8,2905 ABBOTTSFORD AVE,,PHILADELPHIA,PA,19129,PHILLY TRANSPORTATION LLC,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2012034292,5.0,7,1503 ASTOR ST,,SO PLAINFIELD,NJ,07080,"PECARO OF EAST BR, UNSWICK",8005555555.0,80000.0,,,,,N,,,,,,N,,1,02042849,8
2012034292,5.0,7,2904 S. C. COLUMBUS BLV,,PHILADELPHIA,PA,19111,BFI WASTE SYSTEM,2155555555.0,80000.0,,,,,N,,,,,,N,,2,01438026,8
2012041715,99.0,8,"1234 MARKET ST,14TH FL",,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,1,,11
2012041755,99.0,0,DBA ADVANTAGE CARS AMP,,PHILADELPHIA,PA,19135,A & E CARS AND TRUCKS INC,9999999999.0,16500.0,,,,,N,,,,,,N,,1,,3
2012042578,99.0,8,"1234 MARKET STREET,14TH",,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,11
2012050554,5.0,9,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,800000.0,,,,,N,,,,,,N,,1,00000099,8
2012053916,99.0,3,UNKNOWN,,UNKNOWN,ZZ,99999,UNKNOWN,9999999999.0,999999.0,,,,,N,,,,,,N,,2,,9
2012056674,99.0,8,1234 MARKET ST 14TH FL,,PHILADELPHIA,PA,19107,SEPTA,9999999999.0,,,,,,N,,,,,,N,,2,99999999,11
2012060926,5.0,1,211 LEABROOK RD,,LANCASTER,PA,17601,SLAYMAKER TRANSPORT,7175722321.0,37000.0,,,,,N,,,,,000468361,N,,2,01160194,8
2012061596,4.0,9,4822 GARDEN ST,,PHILADELPHIA,PA,19137,D'ORAZIO'S HAULING & RECYCLING L,2677165253.0,73280.0,,,,,N,,,,,,N,,1,02131211,4
2012061596,2.0,8,1234 MARKET ST,,PHILADELPHIA,PA,19107,SEPTA,2155803774.0,37920.0,,,,,N,,,,,,N,,2,00010206,11
2012065497,3.0,3,RT 70 EAST PO BOX 1449,,MEDFORD,NJ,08055,DUBELL LUMBER CO,8562380768.0,,,,,,N,,,,,,N,,3,00560971,8
2012066509,2.0,9,2900 CAMBRIA ST,,PHILADELPHIA,PA,99999,CITY OF PHILA WATER DEPT,2156859933.0,,,,,,N,,,,,,N,,1,99999999,9
