CRN,MC_BAG_IND,MC_DVR_BOOTS_IND,MC_DVR_EDC_IND,MC_DVR_EYEPRT_IND,MC_DVR_HLMTDOT_IND,MC_DVR_HLMTON_IND,MC_DVR_HLMT_TYPE,MC_DVR_LNGPNTS_IND,MC_DVR_LNGSLV_IND,MC_ENGINE_SIZE,MC_PASSNGR_IND,MC_PAS_BOOTS_IND,MC_PAS_EYEPRT_IND,MC_PAS_HLMTDOT_IND,MC_PAS_HLMTON_IND,MC_PAS_HLMT_TYPE,MC_PAS_LNGPNTS_IND,MC_PAS_LNGSLV_IND,MC_TRAIL_IND,PC_HDLGHT_IND,PC_HLMT_IND,PC_PASSNGR_IND,PC_REAR_RFLTR_IND,UNIT_NUM
2015114591,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2015115041,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015117600,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015117625,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015118144,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015129947,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015130062,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015130104,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015130249,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015131272,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015136777,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015015657,N,Y,U,Y,U,Y,2.0,Y,Y,1200.0,Y,Y,N,N,N,0.0,Y,Y,N,,,,,1
2015025026,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2015036647,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015045047,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015047605,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015049112,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016001007,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015051927,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015054396,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015060219,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2015060566,N,Y,Y,U,U,Y,1.0,Y,N,99999.0,N,,,,,,,,N,,,,,4
2015061729,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015061733,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015061931,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2015064014,,,,,,,,,,,,,,,,,,,,U,Y,N,Y,2
2015064334,U,U,Y,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015066269,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,2
2015068048,Y,Y,U,Y,N,U,3.0,Y,N,1200.0,N,,,,,,,,N,,,,,2
2015069659,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015072869,N,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015072874,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015073621,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2015073640,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015073718,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015075652,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015080670,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2015081087,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015081130,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015083416,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2015084460,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015084473,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015085333,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015088757,U,U,Y,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015088786,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015088790,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015091049,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015091144,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015091154,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015092938,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015095677,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015095765,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015096327,N,Y,N,Y,Y,Y,1.0,Y,Y,1000.0,N,,,,,,,,N,,,,,1
2015099025,U,N,N,N,N,N,0.0,N,N,99999.0,N,,,,,,,,N,,,,,3
2015099046,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015101989,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015103352,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015103807,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2
2015115001,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015115012,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2015115059,U,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015115095,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015115101,N,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015117675,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015117684,U,U,Y,Y,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015121027,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015129943,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015129998,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015130251,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015131226,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015133758,N,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015135831,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015137017,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015009315,,,,,,,,,,,,,,,,,,,,U,N,N,U,3
2015048349,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016002989,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016007674,,,,,,,,,,,,,,,,,,,,Y,Y,N,U,1
2015049012,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015049194,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,2
2015051925,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2015056475,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015059095,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2015063855,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015063901,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015063934,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015063941,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015070135,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015070281,N,Y,Y,Y,Y,Y,1.0,Y,Y,750.0,N,,,,,,,,N,,,,,2
2015071326,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2015073672,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015073693,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015075706,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2015078251,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015078272,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015079383,N,Y,Y,Y,Y,Y,1.0,Y,Y,1700.0,N,,,,,,,,N,,,,,2
2015080673,Y,Y,Y,Y,Y,Y,3.0,Y,N,1687.0,N,,,,,,,,N,,,,,2
2015081095,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015081105,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015083400,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015084469,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015085261,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015088343,U,N,U,U,N,N,0.0,N,N,99999.0,N,,,,,,,,N,,,,,2
2015088661,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015091086,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015091135,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015091185,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2015092070,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015092449,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2015092967,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015095746,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015099157,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015103288,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015105104,U,U,Y,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015106372,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015109238,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015110341,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015114552,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015117623,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015120095,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015129966,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015130069,U,U,U,Y,N,N,0.0,U,U,99999.0,Y,U,N,N,N,0.0,U,U,N,,,,,2
2015134729,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015135821,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015135933,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015136772,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015006131,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015036665,U,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015036681,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015038572,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015042741,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015042765,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015042768,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015042868,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015047234,U,U,Y,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015047570,N,N,Y,Y,N,N,0.0,Y,Y,600.0,N,,,,,,,,N,,,,,2
2016000957,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016006028,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016007659,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,2
2016013557,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016014041,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016014317,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015049079,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2015049094,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015049146,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015049153,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015051438,U,U,Y,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015051471,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015051925,,,,,,,,,,,,,,,,,,,,U,Y,N,U,3
2015053984,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2015054807,Y,Y,Y,Y,Y,Y,1.0,Y,Y,999.0,N,,,,,,,,N,,,,,2
2015061019,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015061382,U,N,U,U,N,N,0.0,Y,N,600.0,N,,,,,,,,N,,,,,1
2015061770,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015065455,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015065460,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015066222,U,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015066293,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2015066311,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015067417,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015069734,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015071463,N,N,Y,N,U,Y,1.0,Y,N,600.0,N,,,,,,,,N,,,,,1
2015071474,N,U,U,U,U,Y,1.0,U,Y,99999.0,N,,,,,,,,N,,,,,1
2015072883,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2015073623,,,,,,,,,,,,,,,,,,,,N,N,N,N,1
2015073726,,,,,,,,,,,,,,,,,,,,U,Y,N,U,1
2015073726,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015075828,U,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015078224,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015078295,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015080504,N,Y,N,Y,Y,Y,2.0,Y,N,1400.0,N,,,,,,,,N,,,,,1
2015081116,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015083371,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015083396,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015085310,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2015085341,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015086217,U,U,Y,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015086238,U,U,Y,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015087520,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015088739,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2015091088,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015091122,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015091156,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015093423,N,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015095738,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2015095796,,,,,,,,,,,,,,,,,,,,N,N,N,N,1
2015098958,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015098964,U,U,U,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015102873,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015103272,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015105864,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015106416,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015109317,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015112117,,,,,,,,,,,,,,,,,,,,U,Y,N,U,1
2015114546,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015129052,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015129974,N,U,N,N,N,N,0.0,U,U,99999.0,Y,U,N,N,N,0.0,U,U,N,,,,,2
2015130064,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015130229,U,U,Y,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015135918,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015009633,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015025045,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015028866,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015036583,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015042814,U,U,Y,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015043224,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015045341,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015045447,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2016000976,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2016002431,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016002451,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016005076,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016007507,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016014068,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2015049113,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015056413,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015059116,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015061739,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015061771,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015061848,U,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015066167,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015066198,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015066286,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015066318,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015066320,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015070124,U,N,Y,N,U,Y,1.0,Y,N,750.0,N,,,,,,,,N,,,,,1
2015070183,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015070612,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2015072863,,,,,,,,,,,,,,,,,,,,N,U,N,U,2
2015073708,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015073718,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015078302,U,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015078621,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2015080284,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2015080667,,,,,,,,,,,,,,,,,,,,N,N,N,N,2
2015081027,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015081084,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015083324,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015083428,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015088660,U,U,Y,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015091037,U,N,N,N,N,N,0.0,Y,N,99999.0,N,,,,,,,,N,,,,,1
2015091062,N,U,U,Y,Y,Y,1.0,Y,Y,1000.0,N,,,,,,,,N,,,,,2
2015091070,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2015091138,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015092785,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015093426,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015093508,N,N,N,Y,Y,Y,1.0,Y,N,500.0,N,,,,,,,,N,,,,,1
2015095748,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2015096357,N,Y,U,Y,N,Y,1.0,Y,N,99999.0,N,,,,,,,,N,,,,,1
2015103285,U,U,Y,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,4
2015103418,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015105138,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015106394,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2015106411,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015110325,U,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015115030,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015120516,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015121056,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015128525,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015128576,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015129043,N,Y,N,N,Y,Y,1.0,Y,Y,99999.0,N,,,,,,,,N,,,,,2
2015135812,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015135896,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015015652,Y,Y,U,N,U,Y,1.0,Y,Y,99999.0,N,,,,,,,,N,,,,,2
2015025156,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2015036605,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015043204,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015045385,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015045465,U,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015045473,U,Y,Y,Y,N,N,0.0,Y,Y,1200.0,N,,,,,,,,N,,,,,2
2015047603,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2015048185,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,1
2016002344,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2016002536,,,,,,,,,,,,,,,,,,,,U,Y,N,U,1
2016002559,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016002572,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2016007616,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,2
2016007641,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015051975,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2015052362,N,N,N,U,U,Y,1.0,Y,Y,1200.0,N,,,,,,,,N,,,,,1
2015053908,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015053975,U,U,U,Y,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015053983,U,U,Y,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015054012,U,U,U,U,U,U,9.0,U,U,99999.0,Y,U,U,U,U,9.0,U,U,N,,,,,1
2015054397,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015056480,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015058166,N,Y,Y,Y,Y,Y,1.0,Y,Y,1000.0,N,,,,,,,,N,,,,,1
2015060101,Y,N,Y,Y,Y,N,3.0,N,N,865.0,N,,,,,,,,N,,,,,1
2015061891,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015065470,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015066182,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015066253,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015066340,,,,,,,,,,,,,,,,,,,,N,N,N,U,1
2015067925,Y,N,Y,Y,Y,Y,1.0,U,Y,99999.0,N,,,,,,,,N,,,,,2
2015070611,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015070636,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015073668,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015073738,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015075752,,,,,,,,,,,,,,,,,,,,N,N,N,U,2
2015075775,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015075840,U,U,Y,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015078237,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015078625,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2015078690,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015084391,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015084430,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015084448,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015088671,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015088743,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015089802,N,U,U,N,N,N,0.0,Y,N,500.0,N,,,,,,,,N,,,,,1
2015092074,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,,,,,1
2015092933,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015095698,,,,,,,,,,,,,,,,,,,,N,U,N,Y,2
2015095733,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015095768,,,,,,,,,,,,,,,,,,,,N,N,N,N,1
2015096334,Y,N,Y,Y,U,Y,3.0,Y,N,0.0,N,,,,,,,,N,,,,,1
2015103285,U,U,U,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015103285,U,U,Y,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015103311,,,,,,,,,,,,,,,,,,,,N,N,N,N,1
2015103438,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2
2015109285,,,,,,,,,,,,,,,,,,,,U,U,N,U,1
2015110332,N,N,U,Y,N,N,0.0,Y,Y,650.0,Y,U,U,N,N,0.0,Y,Y,N,,,,,1
2015114527,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015114613,U,U,U,U,U,U,9.0,U,U,99999.0,U,,,,,,,,U,,,,,1
2015115056,U,U,Y,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015115114,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015119470,N,U,Y,Y,Y,Y,3.0,Y,Y,1200.0,N,,,,,,,,N,,,,,1
2015121038,,,,,,,,,,,,,,,,,,,,U,Y,N,U,1
2015121043,N,Y,Y,Y,U,Y,1.0,Y,Y,99999.0,N,,,,,,,,N,,,,,1
2015127305,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015128667,,,,,,,,,,,,,,,,,,,,U,N,N,U,2
2015129963,,,,,,,,,,,,,,,,,,,,U,Y,N,U,1
2015133737,U,U,Y,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015135812,,,,,,,,,,,,,,,,,,,,U,U,N,U,3
2015020842,,,,,,,,,,,,,,,,,,,,U,N,N,U,1
2015028861,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015042787,U,U,Y,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015043330,N,U,U,Y,U,U,9.0,Y,Y,150.0,N,,,,,,,,N,,,,,1
2015045573,N,Y,U,Y,U,U,0.0,Y,Y,900.0,N,,,,,,,,N,,,,,1
2016002575,,,,,,,,,,,,,,,,,,,,U,U,U,U,2
2016002977,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015049050,U,U,U,U,U,U,9.0,U,U,99999.0,Y,U,U,U,U,9.0,U,U,N,,,,,1
2015049165,,,,,,,,,,,,,,,,,,,,U,U,N,U,2
2015049167,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015049583,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,1
2015051480,U,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,,,,,2
2015051935,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,,,,,2
